index,电影名,评分,评价人数,链接,时间,演员,imdb_link
1114,回忆积木小屋,9.3,96785.0,https://movie.douban.com/subject/3560787/,2008-06-10 00:00:00,"['日本', 'www.robot.co.jp/tsumiki', '加藤久仁生 ', '12分钟'",http://www.imdb.com/title/tt1361566
1115,回来的路,7.9,11457.0,https://movie.douban.com/subject/3259973/,2010-09-03(特柳赖德电影节),"['2011-01-21(美国)', '吉姆·斯特吉斯', '艾德·哈里斯', '西尔莎·罗南', ",http://www.imdb.com/title/tt1023114
1116,回魂夜,7.7,57286.0,https://movie.douban.com/subject/1299765/,1995-07-06 00:00:00,"['周星驰', '莫文蔚', '梁家仁', '黄一飞', '李力持']",http://www.imdb.com/title/tt0113356
1117,因父之名,8.8,19079.0,https://movie.douban.com/subject/1297009/,1993-12-12(爱尔兰首映),"['1993-12-27(爱尔兰)', '丹尼尔·戴-刘易斯', '皮特·波斯尔思韦特', '约翰·",http://www.imdb.com/title/tt0107207
1118,团子大家族,8.8,14192.0,https://movie.douban.com/subject/2277181/,2007-10-04(日本),"['中原麻衣', '中村悠一', '野中蓝', '广桥凉', '神田朱未']",http://www.imdb.com/title/tt1118804
1119,团子大家族第二季,9.3,11901.0,https://movie.douban.com/subject/3230813/,2008-10-02(日本),"['中村悠一', '中原麻衣', '雪野五月', '榎本温子', '广桥凉']",http://www.imdb.com/title/tt1298820
1120,囧男孩,7.8,13152.0,https://movie.douban.com/subject/3214137/,2008-09-05 00:00:00,"['潘亲御', '李冠毅', '马志翔', '梅芳', '阮经天']",http://www.imdb.com/title/tt1289802
1121,围城,9.1,11926.0,https://movie.douban.com/subject/1478168/,陈道明,"['英达', '吕丽萍', '葛优', '李媛媛', '史兰芽']",http://www.imdb.com/title/tt0098946
1122,国产凌凌漆,8.0,139389.0,https://movie.douban.com/subject/1307739/,1994-10-13(香港),"['周星驰', '袁咏仪', '罗家英', '陈宝莲', '郑祖']",http://www.imdb.com/title/tt0109962
1123,国土安全第一季,8.2,37959.0,https://movie.douban.com/subject/5413527/,2011-10-02(美国),"['克莱尔·丹妮丝', '戴米恩·路易斯', '曼迪·帕廷金', '莫蕾娜·巴卡林', '大卫·哈雷",http://www.imdb.com/title/tt1796960
1124,国土安全第三季,8.5,17165.0,https://movie.douban.com/subject/20285048/,2013-09-29(美国),"['克莱尔·丹妮丝', '戴米恩·路易斯', '莫蕾娜·巴卡林', '鲁伯特·弗兰德', '杰克逊·",http://www.imdb.com/title/tt2473824
1125,国土安全第二季,8.7,25442.0,https://movie.douban.com/subject/10429716/,2012-09-30(美国),"['克莱尔·丹妮丝', '戴米恩·路易斯', '莫蕾娜·巴卡林', '大卫·哈雷伍德', '迪亚哥·",http://www.imdb.com/title/tt2100961
1126,国土安全第四季,9.0,11878.0,https://movie.douban.com/subject/25752329/,2014-10-05(美国),"['克莱尔·丹妮丝', '鲁伯特·弗兰德', '曼迪·帕廷金', '寇瑞·斯托尔', '崔西·莱茨'",http://www.imdb.com/title/tt3284012
1127,国家公敌,8.0,66804.0,https://movie.douban.com/subject/1297544/,1998-11-20(美国),"['威尔·史密斯', '吉恩·哈克曼', '强·沃特', '莉莎·博内特', '雷吉娜·金']",http://www.imdb.com/title/tt0120660
1128,国家宝藏,7.6,96863.0,https://movie.douban.com/subject/1308848/,2004-11-19(美国),"['尼古拉斯·凯奇', '黛安·克鲁格', '贾斯汀·巴萨', '肖恩·宾', '强·沃特']",http://www.imdb.com/title/tt0368891
1129,国家宝藏：夺宝秘笈,7.1,67171.0,https://movie.douban.com/subject/1607471/,2007-12-21(美国),"['尼古拉斯·凯奇', '贾斯汀·巴萨', '黛安·克鲁格', '强·沃特', '海伦·米伦']",http://www.imdb.com/title/tt0465234
1130,国家要案,6.9,14403.0,https://movie.douban.com/subject/1905786/,2009-04-17(美国),"['2009-08-18(中国大陆)', '罗素·克劳', '本·阿弗莱克', '瑞秋·麦克亚当斯'",http://www.imdb.com/title/tt0473705
1131,国王的演讲,8.3,299025.0,https://movie.douban.com/subject/4023638/,2010-09-06(特柳赖德电影节),"['2010-12-25(美国)', '2011-01-07(英国)', '2012-02-24(中",http://www.imdb.com/title/tt1504320
1132,国际市场,8.2,28245.0,https://movie.douban.com/subject/21937450/,2014-12-17(韩国),"['黄政民', '金允珍', '吴达洙', '张荣男', '郑镇荣']",http://www.imdb.com/title/tt3812366
1133,图雅的婚事,7.9,18034.0,https://movie.douban.com/subject/1966460/,2006-09-21(中国大陆),"['余男', '巴特尔', '森格', '中国大陆', '王全安']",http://www.imdb.com/title/tt0949564
1134,圆明园,8.5,15163.0,https://movie.douban.com/subject/1863102/,2006-09-09(中国大陆),"['中国大陆', '金铁木', '薛继军', '90分钟', '纪录片']",http://www.imdb.com/title/tt1448625
1135,圆梦巨人,6.7,30159.0,https://movie.douban.com/subject/25875021/,2016-10-14(中国大陆),"['2016-07-01(美国)', '2016-05-14(戛纳电影节)', '鲁比·巴恩希尔',",http://www.imdb.com/title/tt3691740
1136,圈套,8.6,14527.0,https://movie.douban.com/subject/1465679/,2000-07-07(日本),"['仲间由纪惠', '阿部宽', '生濑胜久', '前原一辉', '野际阳子']",http://www.imdb.com/title/tt0335762
1137,土拨鼠之日,8.5,51894.0,https://movie.douban.com/subject/1300613/,1993-02-12(美国),"['比尔·默瑞', '安迪·麦克道威尔', '克里斯·艾略特', '斯蒂芬·托布罗斯基', '布赖恩",http://www.imdb.com/title/tt0107048
1138,圣女贞德,7.4,19808.0,https://movie.douban.com/subject/1297271/,1999-10-27 00:00:00,"['米拉·乔沃维奇', '达斯汀·霍夫曼', '费·唐纳薇', '约翰·马尔科维奇', '文森特·卡",http://www.imdb.com/title/tt0151137
1139,圣斗士星矢,8.8,35348.0,https://movie.douban.com/subject/1439831/,1986-10-11(日本),"['古谷徹', '铃置洋孝', '桥本晃一', '堀川亮', '掘秀行']",http://www.imdb.com/title/tt0161952
1140,圣斗士星矢：圣域传说,6.3,15136.0,https://movie.douban.com/subject/10480973/,2014-06-21(日本),"['2016-02-26(中国大陆)', '石川界人', '赤羽根健治', '小野贤章', '冈本信",http://www.imdb.com/title/tt2231489
1141,圣杯神器：骸骨之城,5.4,16607.0,https://movie.douban.com/subject/4126925/,2013-08-21(美国),"['2014-01-03(中国大陆)', '莉莉·柯林斯', '杰米·坎贝尔·鲍尔', '凯文·席格",http://www.imdb.com/title/tt1538403
1142,圣殇,7.7,29222.0,https://movie.douban.com/subject/10487226/,2012-09-04(威尼斯电影节),"['2012-09-06(韩国)', '李廷镇', '赵敏修', '伍基洪', '姜恩珍']",http://www.imdb.com/title/tt2299842
1143,圣诞夜惊魂,8.2,68700.0,https://movie.douban.com/subject/1297131/,1993-10-29 00:00:00,"['丹尼·艾夫曼', '克里斯·萨兰登', '凯瑟琳·欧哈拉', '威廉·赫基', 'Glenn S",http://www.imdb.com/title/tt0107688
1144,圣诞玫瑰,6.1,25310.0,https://movie.douban.com/subject/10600271/,2013-05-24(中国大陆),"['郭富城', '桂纶镁', '夏雨', '秦海璐', '张震']",http://www.imdb.com/title/tt2928084
1145,圣诞颂歌,7.2,14087.0,https://movie.douban.com/subject/2267372/,2009-11-06(美国),"['金·凯瑞', '加里·奥德曼', '罗宾·怀特', '科林·费尔斯', '史蒂夫·瓦伦丁']",http://www.imdb.com/title/tt1067106
1146,在一起,3.6,21957.0,https://movie.douban.com/subject/10736586/,2013-02-12(中国大陆),"['甄子丹', '柯震东', '杨颖', '陈妍希', '黄宗泽']",http://www.imdb.com/title/tt2198824
1147,在下坂本，有何贵干？,8.2,18960.0,https://movie.douban.com/subject/26708698/,2016-04-08(日本),"['绿川光', '石田彰', '杉田智和', '武内健', '堀江由衣']",http://www.imdb.com/title/tt5701624
1148,在世界的中心呼唤爱,8.3,10375.0,https://movie.douban.com/subject/1462703/,2004-07-02(日本),"['山田孝之', '绫濑遥', '绪形直人', '樱井幸子', '田中幸太朗']",http://www.imdb.com/title/tt0464780
1149,在世界转角遇见爱,8.3,12320.0,https://movie.douban.com/subject/3299241/,2008-10-10 00:00:00,"['马诺伊洛维奇', '卡罗·柳别克', '赫里斯托·穆塔奇夫', 'Ana Papadopulu'",http://www.imdb.com/title/tt1178197
1150,在云端,7.9,148432.0,https://movie.douban.com/subject/3077791/,2009-12-23(美国),"['乔治·克鲁尼', '安娜·肯德里克', '维拉·法米加', '杰森·贝特曼', 'Amy Mor",http://www.imdb.com/title/tt1193138
1151,在劫难逃,5.7,14312.0,https://movie.douban.com/subject/4308001/,2011-09-23(美国),"['2012-07-27(中国大陆)', '泰勒·洛特纳', '莉莉·柯林斯', '阿尔弗雷德·莫里",http://www.imdb.com/title/tt1600195
1152,在我入睡前,6.4,14813.0,https://movie.douban.com/subject/10555085/,2014-09-05(英国),"['2014-10-31(美国)', '妮可·基德曼', '科林·费尔斯', '马克·斯特朗', '",http://www.imdb.com/title/tt1726592
1153,地下,9.1,21556.0,https://movie.douban.com/subject/1292206/,1995-04-01(南斯拉夫),"['马诺伊洛维奇', '拉扎尔·里斯托夫斯基', '米里亚娜·约科维奇', '斯拉夫科·斯提马科',",http://www.imdb.com/title/tt0114787
1154,地下铁,6.4,32762.0,https://movie.douban.com/subject/1308748/,2003-12-20(香港),"['杨千嬅', '梁朝伟', '张震', '董洁', '范植伟']",http://www.imdb.com/title/tt0395991
1155,地心历险记,6.7,38924.0,https://movie.douban.com/subject/2037833/,2008-07-11(美国),"['2008-09-29(中国大陆)', '布兰登·费舍', '乔什·哈切森', '安妮塔·布瑞姆'",http://www.imdb.com/title/tt0373051
1156,地心历险记2：神秘岛,6.2,49135.0,https://movie.douban.com/subject/3606973/,2012-02-10(中国大陆/美国),"['道恩·强森', '乔什·哈切森', '迈克尔·凯恩', '凡妮莎·哈金斯', '克里斯汀·戴维斯",http://www.imdb.com/title/tt1397514
1157,地心引力,7.8,227315.0,https://movie.douban.com/subject/3793783/,2013-08-28(威尼斯电影节),"['2013-10-04(美国)', '2013-11-19(中国大陆)', '桑德拉·布洛克', ",http://www.imdb.com/title/tt1454468
1158,地心抢险记,6.6,16083.0,https://movie.douban.com/subject/1300092/,2003-03-28 00:00:00,"['艾伦·艾克哈特', '克里斯托弗·谢尔', 'Ray Galletti', '希拉里·斯万克',",http://www.imdb.com/title/tt0298814
1159,地心营救,7.3,11993.0,https://movie.douban.com/subject/10568385/,2015-08-06(智利),"['2016-03-04(中国大陆)', '安东尼奥·班德拉斯', '朱丽叶·比诺什', '罗德里格",http://www.imdb.com/title/tt2006295
1160,地海传说,6.2,11694.0,https://movie.douban.com/subject/1482505/,2006-07-29(日本),"['冈田准一', '手嶌葵', '田中裕子', '香川照之', '风吹淳']",http://www.imdb.com/title/tt0495596
1161,地狱少女,7.7,13510.0,https://movie.douban.com/subject/1987994/,2005-10-08(日本),"['能登麻美子', '松风雅也', '本田贵子', '菅生隆之', '酒井香奈子']",http://www.imdb.com/title/tt0962740
1162,地狱男爵,6.9,40712.0,https://movie.douban.com/subject/1308851/,2004-04-02(美国),"['朗·普尔曼', '约翰·赫特', '塞尔玛·布莱尔', '道格·琼斯', '鲁珀特·伊文斯']",http://www.imdb.com/title/tt0167190
1163,地狱男爵2：黄金军团,6.7,33457.0,https://movie.douban.com/subject/1873750/,2008-07-11(美国),"['2008-11-21(中国大陆)', '朗·普尔曼', '塞尔玛·布莱尔', '道格·琼斯', ",http://www.imdb.com/title/tt0411477
1164,地狱解剖,6.4,10381.0,https://movie.douban.com/subject/1421275/,2004-01-28(法国),"['洛可·希佛帝', '阿蜜拉·卡萨', 'Alexandre Belin', 'Manuel Ta",http://www.imdb.com/title/tt0348529
1165,地球上的星星,8.8,66967.0,https://movie.douban.com/subject/2363506/,2007-12-21(印度),"['达席尔·萨法瑞', '阿米尔·汗', '塔奈·切赫达', '萨谢·英吉尼尔', '蒂丝卡·乔普拉",http://www.imdb.com/title/tt0986264
1166,地球之盐,9.1,10334.0,https://movie.douban.com/subject/10741871/,2014-10-15(法国),"['塞巴斯蒂昂·萨尔加多', '维姆·文德斯', '朱利安·诺里贝罗·萨尔加多', 'Lélia W",http://www.imdb.com/title/tt3674140
1167,地球停转之日,5.7,29767.0,https://movie.douban.com/subject/2225321/,2008-12-12(美国),"['基努·里维斯', '詹妮弗·康纳利', '贾登·史密斯', '约翰·克立斯', '凯西·贝茨']",http://www.imdb.com/title/tt0970416
1168,地球脉动第一季,9.7,19972.0,https://movie.douban.com/subject/1871906/,2006-02-27 00:00:00,"['戴维·阿滕伯勒', '西格妮·韦弗', '英国', 'www.planet-earth.com'",http://www.imdb.com/title/tt0795176
1169,地球脉动第二季,9.9,12365.0,https://movie.douban.com/subject/26733371/,2016-11-06(英国),"['戴维·阿滕伯勒', '英国', 'www.bbc.co.uk/programmes/p02544",http://www.imdb.com/title/tt5491994
1170,地道战,8.2,37012.0,https://movie.douban.com/subject/3033864/,朱龙广,"['张勇手', '刘秀杰', '刘江 ', '王炳彧', '中国']",http://www.imdb.com/title/tt1110246
1171,地铁惊魂,6.6,26144.0,https://movie.douban.com/subject/2974273/,2009-06-12(美国),"['丹泽尔·华盛顿', '约翰·特拉沃尔塔', '约翰·特托罗', '维克多·高佳卡', '路易斯·",http://www.imdb.com/title/tt1111422
1172,地雷区,8.5,22557.0,https://movie.douban.com/subject/26591654/,2015-12-03(丹麦),"['罗兰·默勒', '米克尔·福尔斯加德', '路易斯·霍夫曼', '乔尔·巴斯曼', '艾米尔·贝",http://www.imdb.com/title/tt3841424
1173,地雷战,8.0,21708.0,https://movie.douban.com/subject/1464540/,1963-05,"['白大钧', '吴健海', '张长瑞', '张杰', '张汉荫']",http://www.imdb.com/title/tt6476542
1174,坏中尉,6.9,21215.0,https://movie.douban.com/subject/3073648/,2009-11-20 00:00:00,"['尼古拉斯·凯奇', '伊娃·门德斯', '方·基默', '詹妮佛·库里奇', '费尔鲁扎·鲍克'",http://www.imdb.com/title/tt1095217
1175,坏孩子的天空,8.4,35180.0,https://movie.douban.com/subject/1299062/,1996-07-27 00:00:00,"['金子贤', '安藤政信', '石桥凌', '森本治行', '寺岛进']",http://www.imdb.com/title/tt0116767
1176,坏家伙们,8.2,10254.0,https://movie.douban.com/subject/25811005/,2014-10-04(韩国),"['金相中', '马东锡', '朴海镇', '赵东赫', '姜艺媛']",http://www.imdb.com/title/tt3914520
1177,坏未来,8.1,28497.0,https://movie.douban.com/subject/20473389/,2013-01-11(中国大陆),"['段博文', '冯文娟', '李茂', '中国大陆', '李阳']",
1178,坏男人,8.2,11434.0,https://movie.douban.com/subject/4316832/,2010-05-26(韩国),"['金南佶', '韩佳人', '金材昱', '吴妍秀', '郑素敏']",http://www.imdb.com/title/tt2090230
1179,坏老师,5.8,19977.0,https://movie.douban.com/subject/3213233/,2011-06-17 00:00:00,"['卡梅隆·迪亚茨', '贾斯汀·汀布莱克', '杰森·席格尔', '露茜·彭奇', '约翰·迈克尔",http://www.imdb.com/title/tt1284575
1180,坏蛋必须死,6.0,25573.0,https://movie.douban.com/subject/26289126/,2015-11-27(中国大陆),"['2016-01-21(韩国)', '陈柏霖', '孙艺珍', '乔振宇', '申贤俊']",http://www.imdb.com/title/tt5157018
1181,坚不可摧,6.8,18922.0,https://movie.douban.com/subject/10548265/,2014-11-17(悉尼首映),"['2014-12-25(美国)', '2015-01-30(中国大陆)', '杰克·奥康奈尔', ",http://www.imdb.com/title/tt1809398
1182,坠入,8.8,40702.0,https://movie.douban.com/subject/1890572/,2006-09-09(多伦多电影节),"['凯婷卡·安塔鲁', '贾斯蒂恩·瓦戴尔', '李·佩斯', 'Kim Uylenbroek', ",http://www.imdb.com/title/tt0460791
1183,垂直极限,7.7,19772.0,https://movie.douban.com/subject/1301166/,2000-12-08 00:00:00,"['克里斯·奥唐纳', '罗宾·汤尼', '尼古拉斯·李', '斯科特·格伦', '伊沙贝拉·斯科鲁",http://www.imdb.com/title/tt0190865
1184,垫底辣妹,8.1,113118.0,https://movie.douban.com/subject/26259677/,2015-05-01(日本),"['2016-04-14(中国大陆)', '有村架纯', '伊藤淳史', '吉田羊', '田中哲司'",http://www.imdb.com/title/tt4195368
1185,埃及王子,8.0,25787.0,https://movie.douban.com/subject/1291587/,1998-12-18(美国),"['方·基默', 'Ralph Fiennes', '米歇尔·菲佛', '桑德拉·布洛克', '杰夫",http://www.imdb.com/title/tt0120794
1186,埃及艳后,7.7,25224.0,https://movie.douban.com/subject/1292550/,1963-06-12(美国),"['伊丽莎白·泰勒', '理查德·伯顿', '雷克斯·哈里森', '休姆·克罗宁', '马丁·兰道'",http://www.imdb.com/title/tt0056937
1187,城中大盗,7.5,45561.0,https://movie.douban.com/subject/3217165/,2010-09-17 00:00:00,"['本·阿弗莱克', '丽贝卡·豪尔', '乔恩·哈姆', '杰瑞米·雷纳', '布蕾克·莱弗利']",http://www.imdb.com/title/tt0840361
1188,城南旧事,8.7,23548.0,https://movie.douban.com/subject/1300894/,沈洁,"['张丰毅', '张闽', '郑振瑶', '严翔', '中国大陆']",http://www.imdb.com/title/tt0085326
1189,城市之光,9.2,35032.0,https://movie.douban.com/subject/1293908/,1931-01-30(洛杉矶首映),"['1931-03-07(美国)', '查理·卓别林', '弗吉尼亚·切瑞尔', '佛罗伦斯·李',",http://www.imdb.com/title/tt0021749
1190,城市广场,8.0,12888.0,https://movie.douban.com/subject/3007809/,2009-10-09 00:00:00,"['蕾切尔·薇兹', '麦克思·明格拉', '奥斯卡·伊萨克', 'Ashraf Ghoniem',",http://www.imdb.com/title/tt1186830
1191,城市猎人,8.1,50749.0,https://movie.douban.com/subject/6013893/,2011-05-25(韩国),"['李敏镐', '朴敏英', '李俊赫', '具荷拉', '黄善熙']",http://www.imdb.com/title/tt1982229
1192,基因决定我爱你,5.7,11682.0,https://movie.douban.com/subject/2052973/,2007-08-31 00:00:00,"['余男', '何润东', '关颖', '彭于晏', '林依伦']",http://www.imdb.com/title/tt1010409
1193,基督再临,5.1,10970.0,https://movie.douban.com/subject/2983986/,2010-01-21 00:00:00,"['保罗·贝坦尼', '丹尼斯·奎德', '卢卡斯·布莱克', '凯特·沃什', '泰瑞斯·吉布森'",http://www.imdb.com/title/tt1038686
1194,堕入地狱,6.4,22151.0,https://movie.douban.com/subject/2361386/,2009-05-29 00:00:00,"['艾莉森·洛曼', '贾斯汀·朗', '罗娜·雷弗', '迪利普·劳', '大卫·佩默']",http://www.imdb.com/title/tt1127180
1195,堕落天使,8.0,57104.0,https://movie.douban.com/subject/1298112/,1995-09-06(香港),"['黎明', '李嘉欣', '金城武', '杨采妮', '莫文蔚']",http://www.imdb.com/title/tt0112913
1196,堕落的艺术,8.6,29824.0,https://movie.douban.com/subject/1434184/,2004-09-23(波兰),"['阿尔卡迪乌什·雅库比克', 'Marcin Kudelka', 'Dariusz Toczek'",http://www.imdb.com/title/tt0440846
