genres,name,rating,ratingCount,index,电影名,评分,评价人数,链接,时间,演员,imdb_link
Action Crime Thriller,Tung moon (2009) ,6.0,257,947,同门,5.9,11893.0,https://movie.douban.com/subject/3395460/,2009-10-15 00:00:00,"['余文乐', '蔡少芬', '江若琳', '杜汶泽', '陈子聪']",http://www.imdb.com/title/tt1345525
Animation Comedy Crime,Meitantei Conan             ,8.4,"7,905",948,名侦探柯南,9.0,50919.0,https://movie.douban.com/subject/1463371/,1996-01-08(日本),"['高山南', '山崎和佳奈', '神谷明', '小山力也', '林原惠美']",http://www.imdb.com/title/tt0131179
Mystery,Detective Conan: Kudo Shinichi's Written Challenge (2006) ,7.6,72,950,名侦探柯南真人版Ⅰ,6.0,15792.0,https://movie.douban.com/subject/1998649/,2006-10-02(日本),"['小栗旬', '黑川智花', '阵内孝则', '日本', 'www.ytv.co.jp/conan",http://www.imdb.com/title/tt3168910
Mystery,Shinichi Kudo Returns! Showdown with the Black Organization (2007) ,6.9,18,951,名侦探柯南真人版Ⅱ,6.5,12589.0,https://movie.douban.com/subject/2357374/,2007-12-17(日本),"['小栗旬', '黑川智花', '阵内孝则', '岩佐真悠子', '香椎由宇']",http://www.imdb.com/title/tt4854120
Animation Adventure Crime,Meitantei Conan: Seiki matsu no majutsushi (1999) ,7.5,"1,117",952,名侦探柯南：世纪末的魔术师,8.4,56128.0,https://movie.douban.com/subject/2279152/,1999-04-17(日本),"['高山南', '山崎和佳奈', '茶风林', '神谷明', '山口胜平']",http://www.imdb.com/title/tt1067920
Animation Action Adventure,Meitantei Conan: Goka no himawari (2015) ,6.3,570,953,名侦探柯南：业火的向日葵,5.6,30266.0,https://movie.douban.com/subject/26094129/,2015-04-18(日本),"['2015-10-23(中国大陆)', '高山南', '山崎和佳奈', '小山力也', '山口胜平",http://www.imdb.com/title/tt3737650
Animation Mystery,Meitantei Conan: Tanteitachi no requiem (2006) ,7.2,868,954,名侦探柯南：侦探们的镇魂歌,7.6,46521.0,https://movie.douban.com/subject/1827955/,2006-04-15(日本),"['高山南', '山崎和佳奈', '茶风林', '林原惠美', '平野文']",http://www.imdb.com/title/tt0498536
Animation,Meitantei Conan: Tenkuu no rosuto shippu (2010) ,7.0,768,955,名侦探柯南：天空的遇难船,7.3,44684.0,https://movie.douban.com/subject/5153329/,2010-04-17 00:00:00,"['高山南', '山崎和佳奈', '小山力也', '林原惠美', '山口胜平']",http://www.imdb.com/title/tt1636815
Animation Action Adventure,Meitantei Conan: Ijigen no sunaipâ (2014) ,6.9,529,956,名侦探柯南：异次元的狙击手,6.5,21272.0,https://movie.douban.com/subject/25782633/,2014-04-19(日本),"['高山南', '山口胜平', '山崎和佳奈', '小山力也', '日高法子']",http://www.imdb.com/title/tt3455204
Animation Adventure Crime,Meitantei Conan: Tokei-jikake no matenrou (1997) ,7.4,"1,237",957,名侦探柯南：引爆摩天楼,8.3,56058.0,https://movie.douban.com/subject/1439579/,1997-04-19(日本),"['高山南', '山崎和佳奈', '神谷明', '茶风林', '山口胜平']",http://www.imdb.com/title/tt0131479
Animation Mystery,Meitantei Conan: Senritsu no furu sukoa (2008) ,6.8,749,958,名侦探柯南：战栗的乐谱,6.9,47296.0,https://movie.douban.com/subject/2357719/,2008-04-19 00:00:00,"['高山南', '山崎和佳奈', '神谷明', '山口胜平', '林原惠美']",http://www.imdb.com/title/tt1155696
Animation Mystery,Meitantei Conan: Suiheisenjyou no sutorateeji (2005) ,7.2,789,959,名侦探柯南：水平线上的阴谋,7.5,41914.0,https://movie.douban.com/subject/2357713/,2005-04-09 00:00:00,"['高山南', '神谷明', '山崎和佳奈', '林原惠美', '绪方贤一']",http://www.imdb.com/title/tt1133936
Animation,Meitantei Conan: Chinmoku no kuôtâ (2011) ,6.7,739,960,名侦探柯南：沉默的十五分钟,6.5,50013.0,https://movie.douban.com/subject/6007281/,2011-04-16(日本),"['2011-11-04(中国大陆)', '高山南', '山崎和佳奈', '小山力也', '茶风林'",http://www.imdb.com/title/tt1840372
Animation Mystery,Meitantei Conan: Shikkoku no chaser (2009) ,7.1,914,961,名侦探柯南：漆黑的追踪者,7.3,53772.0,https://movie.douban.com/subject/3387546/,2009-04-18(日本),"['2010-01-14(中国大陆)', '高山南', '山崎和佳奈', '神谷明', '林原惠美'",http://www.imdb.com/title/tt1343046
Animation Adventure Crime,Meitantei Conan: Hitomi no naka no ansatsusha (2000) ,7.6,"1,245",962,名侦探柯南：瞳孔中的暗杀者,8.2,47168.0,https://movie.douban.com/subject/2357701/,2000-04-22(日本),"['茶风林', '千叶一伸', '百々麻子', '江川央生', '深见梨加']",http://www.imdb.com/title/tt1068773
Animation,Meitantei Conan: Juichi-ninme no Striker (2012) ,6.5,703,963,名侦探柯南：第十一名前锋,6.1,26973.0,https://movie.douban.com/subject/6984051/,2012-04-14(日本),"['高山南', '山崎和佳奈', '小山力也', '山口胜平', '松井菜樱子']",http://www.imdb.com/title/tt2131586
Animation Adventure Crime,Meitantei Conan: 14 banme no target (1998) ,7.4,"1,117",964,名侦探柯南：第十四个目标,7.8,41096.0,https://movie.douban.com/subject/2357699/,1998-04-18(日本),"['高山南', '山崎和佳奈', '神谷明', '山口胜平', '茶风林']",http://www.imdb.com/title/tt0965649
Animation Mystery Thriller,Meitantei Conan: Junkoku no naitomea (2016) ,7.1,685,965,名侦探柯南：纯黑的恶梦,6.3,20916.0,https://movie.douban.com/subject/26596486/,2016-04-16(日本),"['2016-11-25(中国大陆)', '高山南', '山崎和佳奈', '小山力也', '茶风林'",http://www.imdb.com/title/tt4954660
Animation Mystery,Meitantei Conan: Konpeki no hitsugi (2007) ,6.3,678,966,名侦探柯南：绀碧之棺,6.7,36298.0,https://movie.douban.com/subject/2357717/,2007-04-21 00:00:00,"['高山南', '山崎和佳奈', '神谷明', '松井菜樱子', '茶风林']",http://www.imdb.com/title/tt1146290
Animation Adventure Mystery,Meitantei Conan: Bekâ Sutorîto no bôrei (2002) ,7.8,"1,402",967,名侦探柯南：贝克街的亡灵,8.8,66590.0,https://movie.douban.com/subject/2286642/,2002-04-20(日本),"['高山南', '山口胜平', '山崎和佳奈', '折笠爱', '爱河里花子']",http://www.imdb.com/title/tt0990372
Animation,Meitantei Conan: Zekkai no puraibêto ai (2013) ,6.7,551,968,名侦探柯南：远海的侦探,6.2,26093.0,https://movie.douban.com/subject/20274039/,2013-04-20(日本),"['高山南', '山崎和佳奈', '小山力也', '山口胜平', '堀川亮']",http://www.imdb.com/title/tt3303446
Animation Adventure Mystery,Meitantei Conan: Meikyuu no crossroad (2003) ,7.2,840,969,名侦探柯南：迷宫的十字路口,8.2,50907.0,https://movie.douban.com/subject/2357707/,2003-04-19 00:00:00,"['高山南', '山崎和佳奈', '林原惠美', '日本', '儿玉兼嗣']",http://www.imdb.com/title/tt1133935
Animation Action Mystery,Meitantei Conan: Tengoku no countdown (2001) ,7.7,"1,046",970,名侦探柯南：通向天国的倒计时,8.5,52084.0,https://movie.douban.com/subject/2357703/,2001-04-21(日本),"['高山南', '山崎和佳奈', '神谷明', '山口胜平', '松井菜樱子']",http://www.imdb.com/title/tt1073223
Animation Mystery,Meitantei Conan: Ginyoku no kijutsushi (2004) ,7.2,844,971,名侦探柯南：银翼的魔术师,7.9,45547.0,https://movie.douban.com/subject/2357711/,2004-04-17 00:00:00,"['高山みなみ', '山口勝平', '山崎和佳奈', '林原めぐみ', '神谷明']",http://www.imdb.com/title/tt1133559
Comedy Drama Musical,Fame (2009) ,5.0,"14,576",973,名扬四海,7.6,18019.0,https://movie.douban.com/subject/3012032/,2009-09-25(美国),"['凯·帕娜贝克', '沃特尔·派瑞兹', '娜图里·劳顿', '阿什·布克', '科林顿·佩恩']",http://www.imdb.com/title/tt1016075
Comedy Drama,Hou hui wu qi (2014) ,6.3,"1,071",974,后会无期,7.2,353772.0,https://movie.douban.com/subject/25805741/,2014-07-24(中国大陆),"['冯绍峰', '陈柏霖', '钟汉良', '王珞丹', '袁泉']",http://www.imdb.com/title/tt3896016
Action Adventure Sci-Fi,The Day After Tomorrow (2004) ,6.4,"353,226",975,后天,8.0,188328.0,https://movie.douban.com/subject/1308779/,2004-05-17(墨西哥城首映),"['2004-05-28(美国)', '2004-05-28(中国大陆)', '丹尼斯·奎德', '",http://www.imdb.com/title/tt0319262
Drama History Romance,Zhen Huan Zhuan             ,8.5,752,976,后宫·甄嬛传,8.9,108207.0,https://movie.douban.com/subject/4922787/,2011-11-17(中国大陆),"['孙俪', '陈建斌', '蔡少芬', '李东学', '蒋欣']",http://www.imdb.com/title/tt2374683
Drama History Romance,Hoo-goong: Je-wang-eui cheob (2012) ,6.1,841,977,后宫：帝王之妾,5.5,10722.0,https://movie.douban.com/subject/6900094/,2012-06-06(韩国),"['金民俊', '赵汝贞', '金东旭', '曹恩智', '朴智英']",http://www.imdb.com/title/tt2544120
Mystery Thriller,Rear Window (1954) ,8.5,"344,246",978,后窗,8.4,60007.0,https://movie.douban.com/subject/1299080/,1954-08-01 00:00:00,"['詹姆斯·斯图尔特', '格蕾丝·凯利', '温戴尔·柯瑞', '瑟尔玛·瑞特', '雷蒙德·布尔",http://www.imdb.com/title/tt0047396
Drama Mystery Thriller,Disturbia (2007) ,6.9,"194,708",979,后窗惊魂,6.5,16251.0,https://movie.douban.com/subject/1946877/,2007-04-13(美国),"['希亚·拉博夫', '萨拉·罗默尔', '凯瑞-安·莫斯', '大卫·摩斯', '艾伦·余']",http://www.imdb.com/title/tt0486822
Comedy Drama,The Descendants (2011) ,7.3,"212,292",980,后裔,7.5,36109.0,https://movie.douban.com/subject/3071509/,2011-11-16(美国),"['乔治·克鲁尼', '谢琳·伍德蕾', '马修·里沃德', '美国', '亚历山大·佩恩']",http://www.imdb.com/title/tt1033575
Biography Comedy Drama,Toast (2010) ,6.7,"7,605",981,吐司,7.5,25463.0,https://movie.douban.com/subject/4904026/,2010-12-30(英国),"['海伦娜·伯翰·卡特', '弗莱迪·海默', '马修·麦克诺提', '奥斯卡·肯尼迪', '维多利",http://www.imdb.com/title/tt1658851
Drama Romance,Yeonae soseol (2002) ,7.3,"1,538",982,向左爱·向右爱,7.5,17876.0,https://movie.douban.com/subject/1307545/,2002-08-15(韩国),"['车太贤', '孙艺珍', '李恩珠', '朴勇宇', '金南镇']",http://www.imdb.com/title/tt0328675
Comedy Drama Romance,Heung joh chow heung yau chow (2003) ,6.8,"1,465",983,向左走．向右走,6.9,91875.0,https://movie.douban.com/subject/1308587/,2003-09-11(香港),"['金城武', '梁咏琪', '关颖', '陈之财', '林雪']",http://www.imdb.com/title/tt0367174
Drama,Hidamari no kanojo (2013) ,7.0,490,984,向阳处的她,7.9,36898.0,https://movie.douban.com/subject/20426995/,2013-10-12(日本),"['松本润', '上野树里', '玉山铁二', '大仓孝二', '谷村美月']",http://www.imdb.com/title/tt2569772
Horror Mystery Thriller,Phii khon pen (2006) ,5.7,554,985,吓死鬼,6.9,10173.0,https://movie.douban.com/subject/2030563/,2006-10-12 00:00:00,"['Pitchanart Sakakorn', 'Apasiri Nitibhon', 'Penpa",http://www.imdb.com/title/tt0889212
Documentary,Nakinagara ikite (2006) ,8.7,10,986,含泪活着,9.1,12081.0,https://movie.douban.com/subject/2342568/,2006-11-03(日本富士电视台),"['2009-11-28(日本剧场公开)', '丁尚彪', '日本', '张丽玲', '109分钟'",http://www.imdb.com/title/tt1577856
Animation Drama Romance,Ocean Waves (1993) ,6.9,"6,075",987,听到涛声,8.1,44706.0,https://movie.douban.com/subject/1418640/,1993-05-05(日本),"['飞田展男', '坂本洋子', '关俊彦', '荒木香惠', '绿川光']",http://www.imdb.com/title/tt0108432
Comedy Drama Fantasy,Neoui Moksoriga Deulryeo             ,8.3,"1,398",988,听见你的声音,8.6,67434.0,https://movie.douban.com/subject/24702659/,2013-06-05(韩国),"['李钟硕', '李宝英', '尹相铉', '金所炫', '李多喜']",http://www.imdb.com/title/tt3141190
Drama,Rosso come il cielo (2006) ,7.8,"1,511",989,听见天堂,8.9,16331.0,https://movie.douban.com/subject/2078398/,2006-10-17(罗马电影节),"['Luca Capriotti', 'Francesco Campobasso', '马可·科奇'",http://www.imdb.com/title/tt0450121
Drama Romance,Ting shuo (2009) ,7.6,"1,999",990,听说,8.1,262427.0,https://movie.douban.com/subject/3824672/,2009-08-28(台湾),"['2015-06-26(中国大陆)', '彭于晏', '陈意涵', '陈妍希', '罗北安']",http://www.imdb.com/title/tt1562328
Drama,"Kirishima, bukatsu yamerutteyo (2012) ",7.4,"1,327",991,听说桐岛要退部,7.9,25718.0,https://movie.douban.com/subject/7152895/,2012-08-11(日本),"['神木隆之介', '桥本爱', '大后寿寿花', '东出昌大', '清水久留巳']",http://www.imdb.com/title/tt2142797
Crime Drama Thriller,Ting feng zhe (2012) ,6.2,"1,169",992,听风者,6.8,141423.0,https://movie.douban.com/subject/6041191/,2012-08-07(中国大陆),"['梁朝伟', '周迅', '范晓萱', '王学兵', '董勇']",http://www.imdb.com/title/tt2078768
Action Adventure Drama,Apocalypto (2006) ,7.8,"249,788",993,启示,8.4,38666.0,https://movie.douban.com/subject/1450031/,2006-12-08(美国),"['鲁迪·杨布拉德', '达利娅·埃尔南德斯', 'Jonathan Brewer', 'Morri",http://www.imdb.com/title/tt0472043
Drama Fantasy Horror,The Vampire Diaries             ,7.8,"237,574",994,吸血鬼日记第一季,8.4,70338.0,https://movie.douban.com/subject/3646523/,2009-09-10(美国),"['妮娜·杜波夫', '保罗·韦斯利', '伊恩·萨默海尔德', '史蒂夫·R·麦奎因', '卡特琳",http://www.imdb.com/title/tt1405406
Drama Fantasy Horror,The Birthday             ,8.8,"1,672",995,吸血鬼日记第三季,8.3,35429.0,https://movie.douban.com/subject/6714078/,2011-09-15(美国),"['妮娜·杜波夫', '保罗·韦斯利', '伊恩·萨默海尔德', '史蒂夫·R·麦奎因', '约瑟夫",http://www.imdb.com/title/tt1953764
Drama Fantasy Horror,The Return             ,9.0,"1,578",996,吸血鬼日记第二季,8.7,48746.0,https://movie.douban.com/subject/4905040/,2010-09-09(美国),"['妮娜·杜波夫', '保罗·韦斯利', '伊恩·萨默海尔德', '史蒂夫·R·麦奎因', '莎拉·",http://www.imdb.com/title/tt1636339
Drama Fantasy Horror,I Know What You Did Last Summer             ,8.7,"1,761",997,吸血鬼日记第五季,6.8,11837.0,https://movie.douban.com/subject/21760306/,2013-10-03(美国),"['妮娜·杜波夫', '保罗·韦斯利', '伊恩·萨默海尔德', '史蒂夫·R·麦奎因', '卡特琳",http://www.imdb.com/title/tt2702686
Drama Fantasy Horror,Growing Pains             ,9.0,"2,299",998,吸血鬼日记第四季,7.7,25149.0,https://movie.douban.com/subject/10733231/,2012-10-11(美国),"['妮娜·杜波夫', '保罗·韦斯利', '伊恩·萨默海尔德', '约瑟夫·摩根', '史蒂夫·R·",http://www.imdb.com/title/tt2244552
Animation Action Adventure,Vampire Hunter D: Bloodlust (2000) ,7.7,"24,316",999,吸血鬼猎人D,8.6,23068.0,https://movie.douban.com/subject/1306982/,2000-10-31(香港),"['田中秀幸', '永井一郎', '山寺宏一', '林原惠美', '篠原惠美']",http://www.imdb.com/title/tt0216651
Action Fantasy Horror,Abraham Lincoln: Vampire Hunter (2012) ,5.9,"134,209",1000,吸血鬼猎人林肯,6.3,28317.0,https://movie.douban.com/subject/4326412/,2012-06-22(美国),"['本杰明·沃克', '卢夫斯·塞维尔', '多米尼克·库珀', '玛丽·伊丽莎白·温斯特德', '",http://www.imdb.com/title/tt1611224
Comedy Fantasy Horror,What We Do in the Shadows (2014) ,7.6,"86,799",1001,吸血鬼生活,7.8,16660.0,https://movie.douban.com/subject/25794230/,2014-02-12(柏林电影节),"['2014-06-19(新西兰)', '2015-02-13(美国)', '杰梅奈·克莱门特', ",http://www.imdb.com/title/tt3416742
Animation Action Drama,Vampire Knight             ,7.7,"3,033",1002,吸血鬼骑士,7.6,19957.0,https://movie.douban.com/subject/3023172/,2008-04-07(日本),"['堀江由衣', '宫野真守', '岸尾大辅', '诹访部顺一', '福山润']",http://www.imdb.com/title/tt1209393
Animation,Vanpaia naito: Girutî             ,7.8,420,1003,吸血鬼骑士：罪,7.9,11844.0,https://movie.douban.com/subject/3411843/,2008-10-06 00:00:00,"['堀江由衣', '宫野真守', '岸尾大辅', '福山润', '保志总一朗']",http://www.imdb.com/title/tt1346198
Drama Thriller,La piel que habito (2011) ,7.6,"110,135",1004,吾栖之肤,7.5,77235.0,https://movie.douban.com/subject/2997052/,2011-08-17(法国),"['2011-09-09(西班牙)', '安东尼奥·班德拉斯', '埃琳纳·安娜亚', '玛丽莎·佩",http://www.imdb.com/title/tt1189073
,Dai lo bai sau (1995) ,6.3,123,1005,呆佬拜寿,7.4,19341.0,https://movie.douban.com/subject/1394163/,1995-09-28 00:00:00,"['刘青云', '吴倩莲', '黄子华', '乔宏', '元华']",http://www.imdb.com/title/tt0112779
Drama Thriller,Kokuhaku (2010) ,7.8,"28,298",1006,告白,8.6,299254.0,https://movie.douban.com/subject/4268598/,2010-06-05(日本),"['松隆子', '冈田将生', '木村佳乃', '西井幸人', '桥本爱']",http://www.imdb.com/title/tt1590089
Comedy,Lik goo lik goo san nin choi (2002) ,6.7,658,1007,呖咕呖咕新年财,6.3,13810.0,https://movie.douban.com/subject/1306133/,2002-02-08(香港),"['刘德华', '刘青云', '古天乐', '梁咏琪', '应采儿']",http://www.imdb.com/title/tt0307034
Drama Romance,Weekend (2011) ,7.7,"21,943",1008,周末时光,8.0,16761.0,https://movie.douban.com/subject/6024430/,2011-11-04(英国),"['汤姆·库伦', '克里斯·钮', 'Laura Freeman', 'Vauxhall Jerm",http://www.imdb.com/title/tt1714210
Drama Romance,Zhou Yu de huo che (2002) ,6.6,"1,341",1009,周渔的火车,6.6,19818.0,https://movie.douban.com/subject/1308005/,2002-08-01(中国大陆),"['巩俐', '梁家辉', '孙红雷', '李志雄', '中国大陆']",http://www.imdb.com/title/tt0354243
Comedy Romance,Ming zhong zhu ding (2015) ,5.4,83,1010,命中注定,5.7,38871.0,https://movie.douban.com/subject/25881780/,2015-07-24(中国大陆),"['汤唯', '廖凡', '苏岩', '方芳', '刘韬']",http://www.imdb.com/title/tt4819544
Comedy Romance,Ming zhong zhu ding wo ai ni             ,7.4,173,1011,命中注定我爱你,7.5,36271.0,https://movie.douban.com/subject/2989755/,2008-03-16(台湾),"['陈乔恩', '阮经天', '陈楚河', '白歆惠', '余炳贤']",http://www.imdb.com/title/tt1483930
Animation Action Adventure,Fate/stay night             ,7.5,"3,067",1012,命运之夜,7.9,21339.0,https://movie.douban.com/subject/1727200/,2006-01-06(日本),"['杉山纪彰', '川澄绫子', '植田佳奈', '下屋则子', '伊藤美纪']",http://www.imdb.com/title/tt0774809
Animation Action Fantasy,Fate/Zero             ,8.3,"5,529",1013,命运之夜前传第一期,9.0,27052.0,https://movie.douban.com/subject/5416070/,2011-10-01(日本),"['小山力也', '川澄绫子', '大原沙耶香', 'Ayumi Tsunematsu', '门胁舞",http://www.imdb.com/title/tt2051178
Animation Action Fantasy,The Bloody Battle of Mion River             ,8.3,59,1014,命运之夜前传第二期,9.0,21722.0,https://movie.douban.com/subject/6874729/,2012-04-07(日本),"['小山力也', '川澄綾子', '大原沙耶香', '门胁舞以', '中田让治']",http://www.imdb.com/title/tt2286391
